district_id,district_name,stateabb,pano_id,pano_lat,pano_lon,heading,image_path,download_success,downloaded_at
1601140,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1601140.0_813.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_814.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_815.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_816.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_817.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_818.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_819.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_820.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_821.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_822.jpg,True,
1602550,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1602550.0_823.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_824.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_825.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_826.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_827.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_828.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_829.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_830.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_831.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_832.jpg,True,
1700065,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\1700065.0_833.jpg,True,
